pH,Conc(mM),ApproT1(sec),ExpT1(ms),ExpT2(ms),ExpB1(percent),ExpB0(ppm),ExpB0(Hz),Temp,SatPower(uT),SatTime(ms),-149.998,-148.998,-147.998,-146.998,-145.998,-12,-11,-10,-9,-6,-3,-2.75,-2.5,-2.25,-2,-1.8,-1.6,-1.4,-1.2,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6,6.1,6.2,6.3,6.4,6.5,6.6,6.8,7,7.2,7.4,7.6,7.8,8,9,10,11,12
6.22,24.943,3.4,3985.2,445.04,111.11,0.17281,51.9,37,3,4000,24754,19954,19791,19676,19452,19476,19417,19365,19600,19208,18912,18643,18463,18346,18119,17844,17514,16966,16472,15704,14455,12581,9465.6,5330.9,1815.5,956.36,2043.7,4106.6,6258.6,8638.5,10842,12601,13780,14431,14905,15537,16525,17095,17577,17967,18225,18122,18278,18195,18372,18223,18286,18165,18168,18100,17871,17784,17910,17722,17722,18011,17914,18274,18027,18058,18056,17909,17980,17691,17398,17304,17325,17414,17796,18121,18293,18563,18622,18814,18815,18841,18919,18960,19088,19150,19273,19087,19278,19014,19289,19373
6.4,24.933,3.4,3995.8,448.68,112.33,0.19532,58.663,37,3,4000,27021,21682,21357,21371,21387,21209,21106,21158,21037,20969,20386,20278,19916,19946,19490,19427,18953,18321,17760,16834,15624,13510,10653,5986.7,1910.1,812.48,1689.9,4325.8,6693.9,8932.8,11520,13492,15057,15554,15928,16429,17901,18234,18856,19515,19494,19468,19380,19354,19582,19475,19638,19536,19437,19115,18989,19045,18618,18802,18842,19073,19184,19387,19461,19412,19297,19292,19075,18713,18322,18225,18094,18482,18639,18972,19514,19957,19935,20117,20196,20681,20497,20408,20678,20870,20609,21052,20740,20840,20828,21028
6.52,24.908,3.4,3904.3,472.26,108.65,0.14507,43.57,37,3,4000,26191,21178,20746,20811,20878,20651,20491,20606,20522,20477,19973,19729,19637,19488,19300,18955,18322,18017,17309,16518,15111,12624,9392.3,5090.1,1201.9,821.43,2296.5,4879.5,7257.9,9457.3,11920,13780,14792,15145,15563,16621,17733,18095,18503,18785,19087,18879,19066,19048,19300,19006,18992,19099,18851,18734,18600,18277,17998,18140,18329,18553,18882,18883,18878,18805,18564,18637,18148,17806,17687,17592,17637,17913,18357,18815,19141,19271,19400,19814,19721,19950,19976,20174,20299,20257,20118,20364,20449,20627,20469,20449
6.68,24.846,3.4,3959.1,473.13,103.57,0.10358,31.11,37,3,4000,24081,19510,19282,19287,19075,19054,19099,19003,18977,18913,18409,18146,18277,18139,17971,17430,17217,16704,16086,15413,13763,11689,8124,4173.4,1188.6,899.08,2616.4,5001.6,6990.3,9146.8,11258,12732,13700,13887,14609,15260,16133,16824,17350,17378,17316,17398,17591,17345,17368,17383,17149,17019,16979,16578,16062,16054,15792,15849,16277,16415,16847,16783,16946,16950,16814,16725,16430,16246,16007,16084,16211,16395,16693,17191,17420,17750,17928,18065,18063,18454,18357,18586,18707,18598,18862,18781,18843,18743,18800,18659
6.85,24.755,3.4,3958.2,431.45,94.369,-0.016316,-4.9002,37,3,4000,20363,16771,16529,16431,16388,16207,16327,16429,16323,16199,15772,15746,15694,15428,15217,15149,14602,14218,13588,12415,10844,8197.8,4875.3,1549.2,828.15,1473.3,3468.1,5196.7,7003,8990.4,10442,11460,12022,12715,12966,13628,14014,14446,14660,14659,14517,14542,14513,14710,14350,14149,13819,13778,13431,13059,12576,12592,12818,13217,13554,13813,14225,14311,14304,14457,14267,14193,14292,14224,14218,14267,14506,14688,14694,15002,15131,15324,15341,15432,15690,15871,15852,16001,16027,16026,16050,16182,16093,16148,16063,16047
6.98,24.893,3.4,3939.2,389.06,112.01,0.043583,13.09,37,3,4000,24102,19480,19289,19192,19111,18929,18926,18941,18936,18865,18079,18235,18147,17688,17529,17027,16590,15807,15099,14120,11769,9327.6,5987.6,2241,646.19,1185.1,2901.4,4652.7,6687.5,8642.4,10597,11986,12882,13433,14585,14839,15479,15960,16336,16527,16701,16502,16461,16342,16340,16100,15768,15682,15133,14888,14386,14166,14345,14549,14985,15564,15884,16122,16145,16517,16267,16099,16045,16264,16389,16498,16320,16635,16878,16975,17271,17330,17670,17959,17971,18200,18154,18488,18566,18502,18399,18703,18771,18658,18834,18849
7.12,24.918,3.4,3995.5,337.61,116.88,0.039824,11.96,37,3,4000,26865,21431,21187,21126,20995,20921,20981,20863,20877,20676,20265,19740,19616,19223,18701,18647,17935,17238,16132,14647,12282,9103.9,5475.7,2095.5,849.12,979.47,2383.5,4492.7,6805.6,9095.1,10899,12381,13730,14588,15512,16091,16466,16777,17058,17543,17365,17336,17258,17201,17071,16784,16478,16238,15891,15427,15008,14793,14905,15139,15734,16436,16840,17013,17399,17563,17650,17945,18049,18065,18073,18354,18562,18706,18707,19063,19213,19309,19516,19670,19742,19731,19899,20034,20449,20323,20428,20545,20663,20830,20800,20670
7.27,24.543,3.4,3940.5,306.56,113.14,0.035269,10.593,37,3,4000,26353,21299,20846,20911,21065,20705,20794,20771,20506,20495,19610,19575,19283,18980,18336,17942,17235,16267,14814,12903,10695,7598,4306,1393,901.19,1190.5,2482.5,4717.7,7120.3,9123,10688,12227,13395,14438,14860,15415,15655,15949,16542,16135,16522,16455,16213,15952,15888,15778,15313,15261,14842,14881,14503,14689,14869,15142,15499,16188,16325,16726,17174,17533,18000,18013,18198,18129,18517,18592,18800,18869,19110,19145,19127,19438,19496,19631,19585,19754,19594,20014,19945,20096,20147,20113,20325,20627,20383,20562
6.25,24.943,1.4,1650.3,390.01,105.97,-0.025923,-7.7857,37,3,4000,25645,24133,24220,24041,23987,23963,23870,23867,23889,23706,23082,22802,22805,22595,22478,22019,21523,20973,19986,18898,17046,13579,8503.2,3069.4,1133.8,3446.9,7324.3,10612,13279,16042,17948,19075,19567,19835,20709,21496,21959,22491,22342,22446,22693,22753,22605,22746,22924,22690,22679,22530,22567,22509,22301,22325,22428,22687,22716,22615,22841,22679,22815,22700,22592,22304,22030,22130,22304,22200,22655,22725,22941,22975,23111,23084,23406,23303,23422,23469,23611,23485,23541,23432,23566,23610,23396,23458,23541,23675
