pH,Conc(mM),ApproT1(sec),ExpT1(ms),ExpT2(ms),ExpB1(percent),ExpB0(ppm),ExpB0(Hz),Temp,SatPower(uT),SatTime(ms),-149.998,-148.998,-147.998,-146.998,-145.998,-144.998,-143.998,-142.998,-141.998,-12,-11,-10,-9,-6,-3,-2.75,-2.5,-2.25,-2,-1.8,-1.6,-1.4,-1.2,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6,6.1,6.2,6.3,6.4,6.5,6.6,6.8,7,7.2,7.4,7.6,7.8,8,9,10,11,12
6.22,24.943,3.4,3985.2,445.04,111.11,0.17281,51.9,37,3,2000,23349,15205,14515,14370,14286,14226,14208,14337,14328,14006,14114,14228,14083,14015,13989,13567,13779,13463,13394,13160,12962,12652,12098,11657,10717,9562.5,7536.8,4486.7,1525.7,834.5,1857.6,3633.1,5523.9,7270.5,8871.1,9863.9,10632,11108,11198,11722,12474,12656,13061,13237,13241,13374,13446,13534,13451,13470,13517,13630,13473,13393,13368,13400,13292,13306,13178,13540,13591,13415,13374,13470,13391,13522,13508,13235,13279,12897,13142,12986,13355,13434,13561,13833,13810,13780,13943,14027,14259,14121,13836,14018,14100,14064,13973,14054,14062,14197
6.4,24.933,3.4,3995.8,448.68,112.33,0.19532,58.663,37,3,2000,25601,16606,15753,15717,15371,15473,15383,15513,15467,15401,15338,15179,15100,15193,14995,14732,14566,14475,14401,14039,13902,13697,13055,12504,11783,10137,8313.4,4984.6,1670.6,892.84,1577.5,3814.3,5778.3,7521.7,8998.4,10567,11394,11831,12300,12630,13240,13664,13872,14158,14451,14418,14468,14524,14596,14345,14386,14314,14185,14429,14183,14344,14306,14018,14109,14064,14455,14249,14546,14413,14439,14527,14389,13929,13999,13764,13789,14028,14320,14263,14473,14478,14837,14792,14776,14986,14951,14954,14966,15116,15229,15327,15108,15345,15067,15342
6.52,24.908,3.4,3904.3,472.26,108.65,0.14507,43.57,37,3,2000,24977,16170,15276,15322,15307,15303,15265,14909,15226,14888,14982,15040,15133,15107,14890,14563,14397,14418,14313,13826,13545,13279,12776,12007,11274,9720.7,7468.7,4309.2,1221.9,719.14,2338.6,4305.2,6191,7839,9729.5,10572,11409,11735,12126,12648,13056,13668,13667,13793,14232,13904,14202,14348,14148,14097,14121,14019,14099,14309,13907,13730,13861,13909,13830,13967,14044,14180,14173,14011,14071,14010,13879,13690,13646,13461,13512,13734,14029,13943,14291,14323,14256,14530,14534,14536,14713,14766,14948,14729,15130,14942,15064,14923,15137,15102
6.68,24.846,3.4,3959.1,473.13,103.57,0.10358,31.11,37,3,2000,22747,15304,14358,13971,14000,13926,14025,14073,14029,13980,14016,14025,13898,13799,13607,13615,13336,13138,13253,13038,12777,12573,11909,11429,10540,9100.5,6786.6,3532,853.53,810.47,2281.2,4154.7,6081.9,7720.1,8993.9,9861.9,10512,11099,11388,11795,12103,12461,12821,13031,12942,12898,13168,13048,13122,12946,12903,12950,12631,12559,12483,12407,12140,12368,12360,12663,12780,12722,12888,12763,12876,12740,12765,12418,12473,12563,12497,12471,12678,13048,13146,13268,13316,13406,13460,13506,13730,13980,13656,13857,13712,13893,13806,13857,13752,13889
6.85,24.755,3.4,3958.2,431.45,94.369,-0.016316,-4.9002,37,3,2000,19220,13285,12354,12299,12242,12193,12199,12268,12300,12137,12095,12230,12135,12107,11844,11795,11686,11530,11542,11149,11052,10815,10506,9598.1,8618.8,6837,4252.8,1526.9,726.26,1319.7,3120.9,4770.1,6255.8,7336,8405.4,9000.6,9518.3,9923.4,10114,10631,10724,10807,11038,11271,11252,11250,11081,11153,11150,11047,10872,10607,10448,10532,10030,10230,10146,10255,10459,10750,10851,10886,11069,11065,10952,11001,11144,10904,10911,10925,11129,11241,11273,11364,11426,11754,11768,11577,11676,11863,11863,12016,11791,12104,12029,11957,12004,11963,12105,11966
6.98,24.893,3.4,3939.2,389.06,112.01,0.043583,13.09,37,3,2000,22922,14985,14030,13959,14004,13829,13742,13871,13879,13735,13790,13823,13873,13657,13478,13191,13180,12905,12820,12607,12246,11996,11273,10556,9291.9,7465.6,4693.3,2107.6,799.39,966.03,2703.3,4269.8,6106.6,7479.1,8548.1,9658,10147,10460,11162,11372,11744,12026,12310,12406,12509,12348,12323,12459,12607,12302,12255,11850,12093,11633,11524,11391,11292,11462,11701,11950,11862,12113,12518,12250,12272,12394,12260,12336,12399,12537,12450,12680,12639,12981,12919,13088,13170,13304,13268,13255,13547,13514,13596,13691,13514,13702,13700,13713,13801,13729
7.12,24.918,3.4,3995.5,337.61,116.88,0.039824,11.96,37,3,2000,25182,16412,15401,15250,15242,15231,15202,14973,15197,15163,15009,15120,15016,15277,14679,14501,14408,14350,14091,13599,13324,12696,12223,11226,9766.9,7595,4779.3,1935.6,959.74,1005.4,2443.1,4346.2,6050.7,7710.2,8992.5,9978.1,10741,11583,11838,12527,12426,12807,12871,13073,13134,13239,13188,13097,13051,12727,12810,12573,12319,12153,11732,11768,11949,12073,12226,12484,12754,13006,13251,13413,13424,13665,13357,13526,13679,13731,13811,14017,14133,14223,14288,14183,14394,14363,14341,14714,14591,14641,14863,14782,14912,14875,14783,15009,15235,14930
7.27,24.543,3.4,3940.5,306.56,113.14,0.035269,10.593,37,3,2000,25022,16267,15499,15186,15305,15212,15218,15185,14980,15015,14985,14891,14925,15010,14683,14538,14007,13821,13636,13257,12840,12351,11442,10094,8941.3,6563.5,3610.8,1338.4,759.27,1189.8,2451.7,4464.4,6247.5,7938.2,8853.5,9964.5,10570,11228,11616,12005,12350,12377,12300,12516,12605,12617,12566,12471,12495,12431,12212,12145,12079,12018,11726,11809,11924,11839,12283,12635,12546,13065,13144,13392,13522,13672,13698,13870,13963,14117,14094,14107,14421,14130,14382,14062,14268,14307,14574,14485,14546,14582,14755,14725,14917,14893,14760,15042,15136,15031
6.25,24.943,1.4,1650.3,390.01,105.97,-0.025923,-7.7857,37,3,2000,25321,20684,20588,20502,20573,20466,20318,20334,20298,20477,20392,20279,20413,20085,19976,19613,19423,19503,19147,19079,18527,18222,17518,16516,14954,12261,8033.2,2695.6,985.1,3400.3,7007.4,9793.5,12478,14460,15981,16828,17390,17600,18015,18506,18998,19201,19378,19479,19565,19620,19648,19681,19792,19534,19648,19517,19401,19425,19533,19548,19564,19612,19746,19780,19817,19542,19756,19553,19636,19534,19266,19286,19347,19427,19405,19774,19882,19817,19994,20027,19934,20024,20233,20147,20182,20271,20172,20262,20085,20337,20244,20367,20325,20377
