pH,Conc(mM),ApproT1(sec),ExpT1(ms),ExpT2(ms),ExpB1(percent),ExpB0(ppm),ExpB0(Hz),Temp,SatPower(uT),SatTime(ms),-149.998,-148.998,-147.998,-146.998,-145.998,-12,-11,-10,-9,-6,-3,-2.75,-2.5,-2.25,-2,-1.8,-1.6,-1.4,-1.2,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6,6.1,6.2,6.3,6.4,6.5,6.6,6.8,7,7.2,7.4,7.6,7.8,8,9,10,11,12
6.22,24.943,3.4,3985.2,445.04,111.11,0.17281,51.9,37,0.5,4000,24402,19648,19363,19103,19223,19312,19274,19269,19103,19218,19225,19180,19338,19351,19329,19144,19043,19233,19192,19243,19064,19250,19195,19052,18877,12935,18342,19197,19137,19198,19266,19223,19270,19240,19249,19080,19370,19301,19218,19304,19106,19188,19120,19192,19086,19174,19223,19320,19213,19197,19380,19208,19084,19220,19191,19171,19075,19145,18948,19306,19214,19204,19099,19285,19215,19154,19190,19218,19251,19285,19316,19242,19249,19276,19184,19281,19313,19292,19116,19173,19102,19212,19199,19306,19192,19125
6.4,24.933,3.4,3995.8,448.68,112.33,0.19532,58.663,37,0.5,4000,26796,21292,21048,21038,21055,21080,21150,20973,20901,21184,21134,20953,21038,20980,20892,20918,20917,21092,20901,20988,20928,20934,20957,20901,20801,12545,19891,20819,20918,21032,21092,20959,21057,21029,20980,21080,21178,20912,21002,21041,20759,20858,20916,20988,21036,20930,21085,21086,21049,21026,21045,20921,21054,21008,20935,20864,20837,20940,21007,20968,21122,20879,20896,20988,20908,20983,20894,20899,20967,20899,20856,20953,20886,20972,20856,20957,20992,20943,20872,20842,20797,20975,21068,20867,21104,20925
6.52,24.908,3.4,3904.3,472.26,108.65,0.14507,43.57,37,0.5,4000,25857,20852,20512,20415,20531,20300,20405,20561,20583,20398,20383,20450,20390,20372,20538,20387,20464,20300,20425,20386,20218,20579,20471,20424,20086,18852,20091,20223,20456,20501,20572,20529,20419,20562,20476,20628,20636,20410,20347,20386,20411,20339,20459,20594,20426,20210,20309,20515,20482,20537,20581,20408,20639,20508,20486,20331,20501,20397,20451,20513,20487,20439,20541,20437,20476,20400,20510,20461,20326,20349,20569,20518,20527,20519,20619,20459,20527,20386,20408,20341,20421,20353,20527,20396,20667,20567
6.68,24.846,3.4,3959.1,473.13,103.57,0.10358,31.11,37,0.5,4000,23662,19300,18957,18836,18738,18790,18941,18813,18853,18941,18785,18773,18832,18959,18805,18741,18901,18827,18883,18764,18851,18934,18942,18741,18136,18219,18653,18887,18873,18749,18930,18903,18948,18819,18906,18874,18881,18961,18831,18832,18806,18876,19012,18822,18789,18972,18875,18759,18829,18918,18899,18931,18810,18769,18789,18909,18744,18978,18731,18936,18743,18945,18823,18776,18969,18887,18841,18893,18897,18890,18845,19011,18833,18678,18926,18721,18652,18850,18829,18901,18934,18830,18819,18909,18931,18906
6.85,24.755,3.4,3958.2,431.45,94.369,-0.016316,-4.9002,37,0.5,4000,19865,16460,16153,16033,15995,16182,16244,16151,16074,16179,16097,16215,16108,16137,16153,16085,16135,16127,16168,16234,16044,16152,15952,15745,10826,15431,16013,16180,15906,16269,16052,15911,16126,15962,16086,16097,16134,16021,16049,16203,16063,16231,16008,16073,16070,16176,16040,16082,16092,16031,16080,16217,16170,16109,16043,16158,16169,16059,16164,16089,16050,16230,16009,15979,16043,16008,15980,16118,16255,16224,16151,16111,15994,16174,16113,16059,16065,15966,16180,16103,16240,16023,16141,16154,16205,16249
6.98,24.893,3.4,3939.2,389.06,112.01,0.043583,13.09,37,0.5,4000,23804,19072,18921,18846,18721,18812,18715,18779,18826,18781,18732,18815,18659,18723,18867,18749,18760,18921,18772,18741,18915,18862,18761,18739,12397,17763,18730,18795,18878,18700,18743,18654,18962,18884,18793,18843,18916,18633,18569,18774,18705,18867,18756,18928,18762,18741,18796,18820,18843,18664,18830,18703,18736,18974,18856,18719,18730,18777,18879,18730,18666,18618,18748,18891,18666,18636,18692,18731,18756,18682,18687,18938,18682,18944,18729,18720,18659,18688,18801,18865,18874,18596,18835,18763,18714,18888
7.12,24.918,3.4,3995.5,337.61,116.88,0.039824,11.96,37,0.5,4000,26405,21044,20689,20855,20717,20733,20747,20777,20784,20806,20856,20740,20902,20663,20790,20775,20861,20688,20773,20848,20699,20643,20577,20567,13990,19600,20465,20756,20744,20661,20980,20645,20784,20799,20710,20761,20867,20720,20744,20743,20519,20894,20992,20894,20897,20562,20872,20923,20778,20809,20599,20874,20696,20794,20803,20735,20688,20648,20667,20724,20838,20582,20647,20799,20638,20927,20640,20697,20874,20712,20641,20702,20995,20588,20800,20615,20887,20883,20746,20619,20846,20653,20848,20746,20672,20800
7.27,24.543,3.4,3940.5,306.56,113.14,0.035269,10.593,37,0.5,4000,26036,20887,20489,20606,20486,20441,20485,20426,20577,20599,20355,20422,20555,20536,20340,20554,20525,20651,20377,20566,20490,20314,20610,20292,8503.3,19037,20086,20497,20320,20484,20639,20614,20755,20646,20642,20575,20628,20574,20583,20593,20351,20792,20635,20613,20467,20460,20456,20538,20520,20483,20321,20524,20527,20566,20518,20375,20358,20699,20648,20556,20538,20390,20483,20437,20448,20685,20334,20457,20664,20542,20673,20558,20587,20500,20654,20635,20685,20567,20451,20743,20723,20610,20638,20426,20593,20553
6.25,24.943,1.4,1650.3,390.01,105.97,-0.025923,-7.7857,37,0.5,4000,25170,23684,23626,23625,23616,23799,23741,23566,23761,23687,23588,23646,23751,23729,23784,23804,23686,23654,23580,23746,23764,23636,23561,23221,17386,23393,23533,23673,23551,23674,23708,23558,23706,23693,23621,23843,23751,23619,23791,23597,23696,23736,23769,23643,23497,23719,23795,23916,23604,23646,23698,23849,23582,23795,23726,23629,23550,23790,23571,23564,23696,23618,23518,23667,23475,23706,23632,23728,23657,23747,23612,23686,23705,23426,23559,23599,23516,23517,23482,23589,23739,23533,23565,23605,23594,23683
