pH,Conc(mM),ApproT1(sec),ExpT1(ms),ExpT2(ms),ExpB1(percent),ExpB0(ppm),ExpB0(Hz),Temp,SatPower(uT),SatTime(ms),-149.998,-148.998,-147.998,-12,-11,-10,-9,-6,-3,-2.75,-2.5,-2.25,-2,-1.8,-1.6,-1.4,-1.2,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6,6.1,6.2,6.3,6.4,6.5,6.6,6.8,7,7.2,7.4,7.6,7.8,8,9,10,11,12
6.22,24.943,3.4,3985.2,445.04,111.11,0.17281,51.9,37,1,6000,24276,21594,21637,21529,21474,21293,21276,21452,21455,21572,21308,21378,21266,21126,21422,21399,21343,21269,21108,20824,20475,19354,14891,2127.5,15147,18523,19607,20185,20735,21106,21121,21058,20816,21014,21328,21213,21233,21164,21404,21522,21303,21214,21164,21407,21220,21357,21152,21304,21350,21306,20740,20609,20971,21200,21081,21347,21294,21400,21204,21306,21058,21057,21124,21012,20889,21003,21163,21211,21221,21193,21235,21417,21156,21171,21352,21234,21253,21296,21232,21156,21299,21237,21150,21129
6.4,24.933,3.4,3995.8,448.68,112.33,0.19532,58.663,37,1,6000,26714,23708,23628,23311,23400,23269,23353,23457,23330,23386,23322,23332,23216,23351,23240,23335,23195,23024,23004,22585,22331,21176,17225,1527.5,15707,19900,21126,21875,22431,22804,22898,22850,22842,22878,22944,23174,23238,23164,23175,23414,23191,23223,23265,23311,23084,23331,23250,23307,22989,22954,22702,22345,22668,22896,23296,23179,23188,23062,23096,22994,23155,23148,22923,22900,23019,23098,22999,23259,23161,22937,23132,23206,23298,23163,23464,23135,23211,23284,23235,23153,23288,22970,23225,23301
6.52,24.908,3.4,3904.3,472.26,108.65,0.14507,43.57,37,1,6000,25983,22942,22810,22319,22844,22919,22500,22714,22523,22608,22792,22585,22649,22549,22727,22605,22565,22389,22398,22221,21706,20338,14026,5037.3,17230,20024,20783,21610,21954,22331,22344,22115,22383,22380,22509,22659,22489,22354,22490,22397,22627,22516,22499,22541,22738,22557,22486,22458,22524,22147,21699,21962,22298,22397,22767,22751,22526,22376,22404,22377,22483,22419,22430,22192,22344,22447,22440,22487,22642,22453,22418,22596,22521,22492,22427,22650,22535,22371,22540,22579,22500,22565,22487,22432
6.68,24.846,3.4,3959.1,473.13,103.57,0.10358,31.11,37,1,6000,23747,21203,20991,20956,20758,20821,20990,20793,20744,20831,20761,20685,20748,20702,20750,20623,20549,20693,20418,20453,19773,18575,10294,7848.8,16789,18724,19241,19651,20215,20457,20325,20425,20377,20527,20743,20811,20583,20878,20712,20815,20758,20624,20525,20522,20653,20565,20571,20645,20679,20468,20041,20084,20368,20436,20554,20583,20770,20532,20625,20666,20662,20535,20645,20797,20565,20592,20658,20558,20672,20683,20732,20640,20717,20596,20699,20757,20688,20760,20726,20714,20666,20614,20847,20823
6.85,24.755,3.4,3958.2,431.45,94.369,-0.016316,-4.9002,37,1,6000,19985,17748,17727,17764,17684,17749,17638,17624,17684,17723,17683,17645,17648,17496,17740,17615,17507,17384,17364,16941,16311,12611,2206.3,12504,15566,16539,16949,17098,17361,17423,17526,17419,17557,17550,17674,17554,17764,17511,17656,17534,17563,17640,17588,17616,17597,17402,17415,17408,17152,17100,17093,17468,17513,17576,17419,17667,17692,17426,17609,17575,17498,17548,17597,17474,17537,17589,17523,17479,17557,17516,17577,17458,17625,17435,17653,17630,17698,17624,17449,17457,17534,17482,17674,17629
6.98,24.893,3.4,3939.2,389.06,112.01,0.043583,13.09,37,1,6000,23889,21235,21167,21208,20869,20970,20958,20813,20890,20911,20898,20863,21042,20809,20875,20700,20885,20646,20545,20199,19403,16536,2655.6,10923,16997,18627,19516,20065,20327,20369,20434,20587,20430,20774,20764,20714,20778,20759,20602,20722,20688,20825,20568,20795,20736,20646,20559,20490,20401,20430,20118,20336,20469,20538,20591,20785,20648,20651,20814,20683,20614,20599,20646,20663,20706,20775,20668,20602,20485,20655,20868,20673,20729,20689,20773,20658,20511,20899,20950,20707,20799,20759,20746,20752
7.12,24.918,3.4,3995.5,337.61,116.88,0.039824,11.96,37,1,6000,26621,23640,23156,23170,23329,23166,23077,23182,23219,23021,22885,23114,23100,22911,23068,23121,23000,22772,22635,22161,21024,17457,2514.1,10943,18247,20408,21407,22132,22555,22605,22842,22672,22836,22908,22782,22785,22991,22856,22916,23068,22969,22814,22917,22883,22713,22941,22769,22591,22679,22348,22305,22522,22813,22980,22956,22778,22867,22950,22830,22882,22759,22768,22972,22708,23008,23011,23042,23034,22901,23030,22919,23118,22851,22863,22976,22924,23337,22958,22887,22842,22880,22979,22843,22980
7.27,24.543,3.4,3940.5,306.56,113.14,0.035269,10.593,37,1,6000,25908,22854,22949,22831,22665,22798,22694,22969,22782,22785,22843,22817,22656,23009,22484,22642,22828,22434,22174,21555,19999,15416,1219.9,11647,18421,20344,21422,21852,21935,22261,22522,22444,22284,22440,22569,22547,22378,22484,22467,22692,22433,22479,22446,22548,22387,22625,22505,22436,22255,22326,22328,22426,22467,22473,22340,22479,22455,22587,22552,22608,22464,22706,22702,22557,22640,22698,22752,22718,22585,22659,22654,22659,22705,22638,22807,22775,22538,22441,22585,22628,22528,22624,22981,22558
6.25,24.943,1.4,1650.3,390.01,105.97,-0.025923,-7.7857,37,1,6000,24445,24258,23960,23941,23944,23867,23781,23927,23682,23888,23885,23765,23753,23852,23900,23768,23755,23651,23364,22988,22116,18553,2561.8,19562,21940,22795,23157,23311,23484,23589,23649,23503,23652,23604,23744,23777,23729,23736,23802,23728,23758,23791,23704,23775,23597,23737,23755,23745,23439,23284,23649,23620,23541,23754,23739,23599,23769,23815,23690,23479,23748,23625,23650,23695,23590,23783,23508,23726,23586,23829,23615,23549,23614,23502,23577,23699,23694,23676,23656,23625,23813,23776,23715,23634
