pH,Conc(mM),ApproT1(sec),ExpT1(ms),ExpT2(ms),ExpB1(percent),ExpB0(ppm),ExpB0(Hz),Temp,SatPower(uT),SatTime(ms),-149.998,-148.998,-147.998,-146.998,-145.998,-144.998,-12,-11,-10,-9,-6,-3,-2.75,-2.5,-2.25,-2,-1.8,-1.6,-1.4,-1.2,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6,6.1,6.2,6.3,6.4,6.5,6.6,6.8,7,7.2,7.4,7.6,7.8,8,9,10,11,12
6.22,24.943,3.4,3985.2,445.04,111.11,0.17281,51.9,37,6,3000,23721,17488,17162,17130,17113,16850,16786,16581,16593,16411,16081,14978,14489,14110,13630,13138,12361,11706,10923,9688.5,8178.4,6919.8,4925.2,3090.3,1876.7,843.31,719.58,874.61,1493.5,2543.8,3630.8,4808.5,6151.4,7288,8341,9198.9,10047,10832,11592,12080,12716,13016,13140,13261,13371,13395,13537,13635,13786,13748,13778,13714,13755,13952,13990,13815,13924,14183,14043,13876,14213,14130,14159,14136,14103,14257,14284,14107,14181,14379,14691,14690,14923,15093,15114,15347,15412,15663,15643,15855,15949,15926,16066,16166,16354,16257,16418
6.4,24.933,3.4,3995.8,448.68,112.33,0.19532,58.663,37,6,3000,25921,19199,18587,18252,18444,18420,17827,18016,17992,17845,17484,16066,15689,14993,14514,13841,13321,12453,11581,10233,8969,7163.5,5367.3,3428.6,1871.3,972.42,789.42,864.13,1511.1,2453.2,3889.8,5191.8,6700.4,7775.3,8662.4,9791.2,10644,11451,12193,12777,13419,13587,13974,14048,14242,14401,14580,14371,14428,14506,14498,14538,14357,14442,14528,14598,14572,14761,14809,14776,14871,14758,14577,14561,14727,14964,14693,14692,14985,15097,15351,15377,15674,15839,16039,16108,16479,16676,16954,16973,17128,17109,17290,17558,17594,17690,17859
6.52,24.908,3.4,3904.3,472.26,108.65,0.14507,43.57,37,6,3000,25357,18933,18103,18075,18131,17888,17546,17658,17600,17525,17153,15915,15486,14965,14461,13922,13155,12177,11167,9986.5,8600.9,6771.8,5014.9,2879,1519.4,872.57,692.39,1061.7,1840.9,2872.9,4242,5548.3,6760.6,8080.3,8955,9870.9,10583,11434,12314,12708,13144,13519,13695,13893,13881,14037,14001,14061,13891,13925,13830,13901,13927,14033,14065,13908,13975,14029,14261,14323,14162,14120,14107,14127,14158,14112,14037,14165,14496,14505,14862,15082,15218,15475,15694,15725,16223,16351,16497,16599,16872,17042,17010,17124,17278,17197,17469
6.68,24.846,3.4,3959.1,473.13,103.57,0.10358,31.11,37,6,3000,23210,17325,16603,16963,16655,16633,16493,16303,16320,16132,15877,14702,14368,13781,13204,12718,12295,11560,10626,9361.1,8033.2,6363.8,4458.1,2621.8,1446.8,818.75,747.61,1035.6,1700.4,2724,4032.5,5183.4,6313.9,7550.3,8004.7,8746.5,9789.3,10454,11093,11602,12094,12323,12161,12356,12492,12586,12314,12303,12275,12410,12098,12135,11955,11926,12062,12284,12138,12176,12197,12369,12442,12285,12084,12286,12234,12331,12246,12299,12561,12952,13031,13473,13585,13730,14191,14200,14777,14896,15260,15484,15515,15678,15532,15880,16084,16195,16209
6.85,24.755,3.4,3958.2,431.45,94.369,-0.016316,-4.9002,37,6,3000,19486,14899,14349,14349,14305,14259,14132,14198,13775,13922,13783,12601,12429,12040,11458,11026,10433,9572,8739.3,7633,6232.5,4586.6,2973.4,1668.2,938.46,744.62,864.41,1091.4,2028.3,2725.3,3796.7,4735.8,5730.6,6356.6,7140,7636.8,8134.8,8830.3,9341.2,9413.8,9843.3,9937.7,9995.3,10026,9839.7,9809.6,9743.8,9870.6,9538.2,9454.8,9458.2,9453,9319,9532.3,9304.1,9695.7,9836.7,9855.5,9842.8,9820.5,9948.8,9900.2,10050,10042,10071,10220,10333,10453,10696,10885,11208,11676,11802,11967,11997,12274,12460,12836,13056,13223,13376,13312,13411,13588,13810,13803,13844
6.98,24.893,3.4,3939.2,389.06,112.01,0.043583,13.09,37,6,3000,23238,17362,16671,16586,16588,16545,16381,16177,15932,15977,15562,14326,13731,13342,12439,11990,11308,10524,9269.2,7888.7,6542.4,4828.7,3256,1851.6,1045.3,718.11,802.5,989.22,1750.1,2658.6,3640.6,4609.4,5493.8,6248,7017.8,7692,8577.3,9306.2,9806.9,10256,10397,10653,10814,10696,10764,10676,10467,10670,10586,10351,10352,10054,10285,10346,10457,10696,10573,10686,10719,10715,11069,11024,10961,10959,11100,11362,11464,11615,11753,12161,12414,12645,12916,13138,13353,13659,13887,14522,14739,14891,15182,15206,15271,15706,15756,16089,15997
7.12,24.918,3.4,3995.5,337.61,116.88,0.039824,11.96,37,6,3000,25730,18797,18337,18249,18350,18173,17853,17797,17778,17651,17346,15548,15027,14178,13268,12589,11974,10938,9443.9,8017.7,6202.1,4603.2,3116.5,1718.6,942.44,798.71,846.74,928.59,1363.2,2176.9,3123,4165.7,5181.4,5915.6,6830.1,7665.9,8376.6,8943.4,9640,9757.9,10211,10224,10304,10155,10224,10093,10094,10157,9977.1,9895.5,9749.8,9947.1,9982,10021,10262,10286,10630,10573,10962,10947,11314,11284,11690,11846,11914,12073,12324,12765,12754,13083,13050,13582,13735,14072,14537,14332,14950,15285,15627,16036,16178,16470,16554,17095,17291,17401,17644
7.27,24.543,3.4,3940.5,306.56,113.14,0.035269,10.593,37,6,3000,25162,18796,18117,18118,18065,18051,17618,17594,17508,17230,17172,14979,14278,13531,12584,11874,10908,9629.5,7991.3,6802.3,4884.5,3611.2,2111.6,1459.2,817.73,798.54,728.62,1019.4,1452.6,2086.1,2985,3689.8,4785.5,5441.2,6192.1,6854.8,7292,7888.7,8080.2,8459.7,8844.4,8643.5,8805.5,8911.7,8994.7,8729.5,8678.9,8788.2,8796,8799.7,8807,8782.6,8759.4,9108.5,9210.5,9483.7,9963.4,10221,10663,10704,11144,11198,11646,11872,12431,12467,12910,12885,13201,13535,13745,13708,13910,14088,14500,14352,14750,15034,15356,15744,16043,16213,16335,16886,17259,17353,17564
6.25,24.943,1.4,1650.3,390.01,105.97,-0.025923,-7.7857,37,6,3000,25160,22628,22124,22397,22369,22348,21740,21718,21906,21868,21447,19774,19262,18773,18202,17319,16465,15463,14086,12544,10480,8007.9,5458.7,3078.6,1376.7,1174.2,1600.1,2656.6,4530.4,6477.1,8364.6,10085,11760,13198,14210,14943,16017,16718,17309,17853,18497,18661,18659,18688,18919,18712,19078,19204,19136,19113,19084,19142,19287,19459,19215,19412,19426,19305,19424,19442,19431,19477,19469,19447,19475,19582,19667,19821,19906,20258,20483,20280,20387,20713,20738,20806,21042,20983,21168,21222,21168,21263,21477,21499,21571,21675,21815
