pH,Conc(mM),ApproT1(sec),ExpT1(ms),ExpT2(ms),ExpB1(percent),ExpB0(ppm),ExpB0(Hz),Temp,SatPower(uT),SatTime(ms),-149.998,-148.998,-147.998,-146.998,-145.998,-144.998,-143.998,-142.998,-141.998,-140.998,-139.998,-138.998,-137.998,-136.998,-135.998,-134.998,-133.998,-132.998,-131.998,-130.998,-129.998,-128.998,-127.998,-126.998,-125.998,-124.998,-123.998,-122.998,-121.999,-120.999,-119.999,-118.999,-117.999,-116.999,-12,-11,-10,-9,-6,-3,-2.75,-2.5,-2.25,-2,-1.8,-1.6,-1.4,-1.2,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6,6.1,6.2,6.3,6.4,6.5,6.6,6.8,7,7.2,7.4,7.6,7.8,8,9,10,11,12
6.22,24.943,3.4,3985.2,445.04,111.11,0.17281,51.9,37,3,500,22416,10128,8267.4,7760.8,7621.1,7491.2,7441.8,7403.1,7435.8,7358.5,7273.9,7315.1,7239.4,7161.6,7148.9,7138.4,7074.9,7415.6,7194.6,7189.5,7416.8,7418.3,7255.5,7104.7,7272.1,7260.3,7143.8,7322.8,7142.7,7275.9,7308.2,7159.8,7169.1,7110.8,7313.6,7228,7064.4,7288.8,7167,7152.5,7096.4,6984.7,7022.6,6931.9,6771.5,6582.2,6632.9,6520.2,5995.3,5829.9,5215.5,4314.1,3032,1229.1,937.42,1409.6,2388.6,3451.3,4150.9,4742.2,5328.5,5564.3,6040.2,6062,6371.6,6360.6,6470.6,6705.9,6702.2,6935.9,6938.7,7159.1,6831.9,7004.5,6877.8,6993.3,6961.8,7046.6,6993.9,7053.3,6847.2,6952.9,6957.6,7189.2,6866.6,7126.4,7007.8,7024.8,7220,6888.4,7154.9,7148.1,7079.4,6971.8,6984.2,6928.1,6788.2,6743.3,6966.4,7074.4,6999,7029.5,7121.8,6993.4,7006.8,7109.2,7119.4,7122.3,7334.2,7191,7211.3,7185.2,7119.3,7226.6,7067.3
6.4,24.933,3.4,3995.8,448.68,112.33,0.19532,58.663,37,3,500,24623,10844,8954.4,8326.6,8155.4,8077.5,8010.7,7907.6,7677,7936.4,7746.8,7838.6,7759.4,7815.4,7937.4,7747.3,7697.1,7844.5,7932.4,7771.5,7750.6,7847.4,7840.6,7726.2,7710.6,7904.6,7647.1,7828.7,7772.2,7633.6,7741.5,7930.3,7803.8,7919.6,7747.9,7720.2,7796.6,7748.6,7886.9,7752.1,7694.6,7273.4,7394.2,7410.4,7190.5,7203.4,6859.1,6940.3,6623.8,6157.4,5535.6,4648.9,3128.1,1479.3,863.48,1366.4,2625.4,3481.7,4413.6,5004.1,5470.8,5994.5,6351.3,6717.9,6694,7074.9,6839.1,7262.6,7347.1,7171.8,7427.7,7537.4,7305.4,7389.2,7282.8,7350.7,7354.7,7481.4,7320.3,7235,7418.8,7486.5,7310.3,7482.4,7483.2,7248.6,7584.2,7589.5,7303.4,7244.4,7642,7436.9,7460.5,7391.4,7415.6,7204.1,7499.3,7512.7,7423.9,7446.7,7589.5,7525.9,7522.6,7663.6,7718.4,7719.6,7645.1,7557.1,7668.3,7538.1,7615.8,7703.9,7740.8,7737.7,7931.1
6.52,24.908,3.4,3904.3,472.26,108.65,0.14507,43.57,37,3,500,23983,10827,8904.4,8396.3,8269.9,7675,7849,7713.5,7945.3,7721.3,7766.9,7818.2,7738.8,7886.4,7818.4,7808.4,7717.5,7768.1,7762.5,7774.9,7614.7,7437,7667.6,7633.8,7897.8,7748,7863.7,7814.9,7863.5,7804.9,8046.7,7640.4,7797.1,7663.9,7739.8,7799,7644.7,7533.3,7680.4,7699.8,7778.6,7538.8,7323.1,7122.7,7162.3,7248,6775.6,7026.5,6662.5,6020.6,5555.4,4652.3,2750.2,911.93,912.96,1500.5,2904.7,3771.5,4568.8,5302.3,5744.1,6170.1,6230.3,6480,6887.4,6824.1,6964.8,7242.9,7059.2,7262.9,7318.8,7181.3,7370.8,7397,7292.3,7297.9,7258,7247.4,7380.9,7295.2,7206.8,7375.5,7265.6,7364.4,7365.8,7412.9,7439.5,7357.6,7333.4,7688.9,7300.5,7434,7357.1,7399.9,7360.5,7373.7,7324.3,7351.3,7351.3,7450,7532.8,7430.8,7553.5,7718.1,7471.7,7766.4,7566.3,7538.6,7595.3,7549.9,7794.8,7579.1,7760.1,7892.7,7801.7
6.68,24.846,3.4,3959.1,473.13,103.57,0.10358,31.11,37,3,500,22006,10444,8454.4,7724.9,7486,7397.6,7417.2,7135.2,7292.5,7180.7,7121.3,7211.9,7372.4,7384.2,7210.8,7224.6,7251.8,7019.4,7284.4,7141,7261.6,7247.3,7273.5,7254.2,7264.4,7196.9,7240.9,7279.7,7263.7,7331.2,7112.7,7241.6,7255.3,7109.3,7062.6,7225.1,7349.1,7273,7276.7,7198.6,6936.2,6966.2,6882.6,6834.3,6965.3,6682,6661.2,6476.2,6192,5667.3,5223.5,4246,2399.3,791.36,824.31,1777.9,2862.1,3703.6,4321.6,5131.2,5518.6,5874.7,6017.6,6177.4,6439.5,6300.3,6645.8,6858.4,6753.4,6957.6,7052.1,6998.5,6774,6805.1,6882.4,6757.7,7058.7,6773.4,6896,6813.1,6677.5,6890.3,6829.8,6850.8,6983.3,6928.9,6962.9,6923.2,6952.5,6939,6989.5,7040.2,6618.8,6682.3,7009.6,6953.7,6911,7059.2,6847.9,6988.1,7042,7027.9,7168.5,7097.9,6991.7,7028.8,7311.6,7240.3,7091.4,7113.3,7159.4,7299.1,7333.8,7466.2,7218.5
6.85,24.755,3.4,3958.2,431.45,94.369,-0.016316,-4.9002,37,3,500,18784,9387.8,7579.8,6833.4,6707.4,6676.2,6698.1,6681.9,6464,6639.5,6432.6,6628.5,6383,6499.1,6493.7,6373.4,6579.5,6509.3,6520.5,6571.1,6498.9,6548.1,6572.3,6504.2,6397.7,6488.7,6698.2,6494,6503.6,6541,6418.5,6491.5,6437.2,6583.2,6386.5,6567.7,6404.7,6407.1,6290.9,6458.4,6393.8,6348.4,6387.9,6233.2,6029.8,5930.8,5811.7,5667.6,5438.4,4886.9,4138.4,3097.1,1446.3,769.54,1178.2,2123.9,3138.8,3621.5,4470.5,4748,5250.2,5480,5498.2,5511.9,5652.5,5900.1,5963,5965.2,5979.6,6143.5,5942.4,6107.2,6211.2,6151.1,6146.1,6158.9,6271.8,6106.8,6064.1,6005.6,6046.9,5803.4,5935.4,6044.3,6014.9,6027.2,6096.7,6030.6,6075.2,6206.4,6311.6,6068.8,6177.5,6178.3,6095.8,6160.5,6250.6,6102.7,6158.4,6394.6,6468.2,6389,6466.3,6250.4,6387.7,6263,6503.1,6275.6,6442.5,6327.5,6442.4,6432.2,6506.1,6467.7,6554.4
6.98,24.893,3.4,3939.2,389.06,112.01,0.043583,13.09,37,3,500,21839,9702.6,7934,7551.6,7285.6,7150.2,7292.3,7160.7,7161.7,7277,7248.4,7048.4,7177.8,6897.5,6918.5,6997.6,7103.9,7385.5,7043.6,7112.8,6980.6,6953,7084.4,7140.9,7071.5,6978.9,7262.8,6995.3,7063.8,6867.5,7238.5,6984.1,7158.8,7024.9,7212.2,7045.2,7152.1,6940.8,6954.8,6877.8,6874.9,6786.3,6810,6558.9,6533.6,6421.2,6263.8,6094.1,5710.2,5247.5,4328.7,3169.7,1551.5,815.78,1116.2,1984.1,2888.3,3819.8,4407.7,4970.3,5120.3,5461.1,5720.9,5927.5,6203.6,6460.6,6170.3,6618.8,6509.5,6660.6,6693.4,6650.4,6526.7,6474.6,6452.4,6526.7,6513,6581.3,6438.4,6373.7,6355.6,6342.1,6385,6389.7,6557.3,6395.5,6593.7,6617.2,6609.6,6609.3,6632.9,6597.1,6609.8,6517.5,6599.5,6605.7,6513.3,6732.5,6824.6,6913.1,6714.1,6872.8,6795.1,6947.2,6774.7,6876,6815.3,6851.1,6906.8,6971.5,7099.9,7076.3,7015.1,7133.5,7054.6
7.12,24.918,3.4,3995.5,337.61,116.88,0.039824,11.96,37,3,500,24561,10527,8660.8,8188.6,7829.5,7843.8,7661,7778.1,7548.6,7784.6,7578.2,7535.1,7609.9,7485.1,7658.8,7622.5,7663.7,7685.5,7613.1,7553.3,7438,7609,7787.1,7465.3,7688.6,7629.6,7470.9,7561.6,7523.2,7703.2,7530.4,7500.6,7617.5,7536.5,7519.1,7627.7,7754.6,7601.9,7400.6,7247.7,7427.9,7266.3,7175.5,7130,7141,6799.7,6750.7,6279.3,5986.7,5493.9,4852.5,3233.7,1396.8,880.26,942.76,1728.8,2930.7,4040.2,4428.2,5014.3,5568.1,6081.7,6171.6,6300.4,6519.4,6749.9,6887,6702.9,6967.4,6736,7059.3,6887.6,7043.4,6886.3,7068.7,6867.6,6828.4,6832.9,6781.1,6738.1,6637.5,6612.1,6830.3,6801.7,6837.9,7083.7,6877.2,6998.8,7103.1,6988.4,7129.3,7153.1,7223.5,7113.6,7287.5,7328.4,7177.8,7387.4,7348.4,7120.6,7370.2,7101.5,7412.3,7445.7,7473.4,7388,7355.4,7605.6,7459.6,7371.6,7408.6,7456.3,7700.5,7581.7,7537.2
7.27,24.543,3.4,3940.5,306.56,113.14,0.035269,10.593,37,3,500,24347,10758,8662.1,8304.8,7930.8,7948.2,7758.8,7783.7,7577.5,7746.3,7716.8,7591.4,7662.7,7844,7651.2,7582.8,7849.7,7719,7727,7645.7,7960,7437.5,7471.6,7746.2,7570.7,7794.3,7744.1,7532.8,7616.8,7477,7638.3,7584.1,7862.3,7634.5,7536.9,7737.7,7447.4,7646.9,7628.1,7557.9,7372.3,7103.6,7222.8,7115.2,6992.8,6727.5,6723.3,6333.9,6071,5238,4271.4,2609.3,1171.9,872.23,1052.5,1964.7,3229.2,4027,4770.2,5295.2,5564.7,5813.3,6085.8,6373.8,6537,6483.7,6611.2,6700.8,6726.4,6976.5,7114.5,6855.8,6952.7,6630.1,7022.8,6690.7,6810.7,6547.1,6922.8,6800.5,6803.8,6536,6828.7,6656.2,7029.8,7009.3,7080.9,6863.2,7418.8,7223,7043.3,7435.5,7516.5,7241,7182.3,7398.3,7211.6,7478.9,7389.6,7395.7,7495.4,7398.3,7491.3,7438.2,7536.1,7490.7,7556.9,7542,7443.7,7271.2,7501.7,7586.2,7742.6,7486.8,7449.2
6.25,24.943,1.4,1650.3,390.01,105.97,-0.025923,-7.7857,37,3,500,25666,14098,12993,12506,12512,12543,12562,12535,12469,12373,12431,12646,12419,12569,12431,12496,12604,12384,12664,12387,12434,12535,12449,12484,12441,12597,12447,12486,12381,12415,12584,12332,12432,12409,12458,12242,12509,12489,12469,12364,12086,12095,11938,11736,11759,11464,11423,10963,10552,9585.1,8308.1,5695.1,2677.2,926.23,2656.6,5221.7,7292.4,8629.7,9447.8,10140,10674,11031,11372,11414,11598,11939,12031,11890,12101,12121,12074,12033,12245,12116,12126,12101,12006,12221,12068,12223,12081,12118,12252,12091,12267,12394,12276,12198,12169,12087,12243,12172,12138,12296,11914,12064,12106,12323,12150,12505,12304,12546,12199,12304,12323,12497,12346,12379,12498,12479,12258,12361,12535,12292,12367
