pH,Conc(mM),ApproT1(sec),ExpT1(ms),ExpT2(ms),ExpB1(percent),ExpB0(ppm),ExpB0(Hz),Temp,SatPower(uT),SatTime(ms),-182.999,-181.999,-180.999,-179.999,-178.999,-177.999,-176.999,-175.999,-174.999,-173.999,-172.999,-171.999,-170.999,-169.999,-168.999,-167.999,-166.999,-165.999,-164.999,-163.999,-162.999,-161.999,-160.999,-159.999,-158.999,-157.999,-156.999,-155.999,-154.999,-153.999,-152.999,-151.999,-150.999,-149.999,-12,-11,-10,-9,-6,-3,-2.75,-2.5,-2.25,-2,-1.8,-1.6,-1.4,-1.2,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6,6.1,6.2,6.3,6.4,6.5,6.6,6.8,7,7.2,7.4,7.6,7.8,8,9,10,11,12
7.16,9.8922,3.4,3729,569.04,101.41,0.73694,221.33,34,6,500,20863,15196,12886,11712,10973,10772,10438,10206,10256,10285,10407,10298,10298,10143,10309,10341,10123,10159,10231,10317,10413,10323,10363,10321,10400,10273,10179,10228,10309,10334,10272,10314,10402,10313,10307,9966.1,10002,9937.3,10049,9555,9227,9022.2,8987.8,8627.1,8441,8118.9,7934.3,7463.9,6950.5,6454.3,6088.5,5192.8,4211.6,3161.8,2341.6,1245.6,839.96,966.14,917.02,1346.5,2053.9,2755.7,3566.7,4170.4,4827.8,5493,6006.9,6437.9,6788.5,7172.3,7393.4,7319.6,7511.5,7691.2,7812.7,8004.9,8009.8,8249.6,8279.1,8271.5,8419.6,8336.3,8344.1,8350.1,8361.7,8260.4,8509.8,8404.4,8254.7,8468.6,8579.8,8667,8662.4,8825.6,8684,8656.4,8727.4,8799.9,8763.2,8909.9,9066.7,8899.4,8983.2,9062.7,8941.9,9232,9348.4,9244.7,9472,9607.2,9491.9,9704.5,9754,9835.5,9833.9
7.27,9.9463,3.4,3741.3,549.11,101.79,0.88798,266.69,34,6,500,23285,17108,14677,13282,12494,12271,11909,11675,11642,11780,11725,11679,11563,11635,11682,11525,11794,11731,11726,11776,11701,11666,11670,11675,11697,11720,11594,11914,11788,11621,11650,11601,11697,11773,11588,11468,11343,11437,11404,10851,10749,10402,10221,9975.6,9658.3,9414.2,9249.7,8787.4,8200.9,7927.1,7264.6,6422,5645.2,4590.7,3391,2147,1197.3,850.81,876.48,1132,1731,2685.3,3337.8,4217.4,5127.3,5786.7,6440.2,6843.6,7234.7,7758.9,7969.3,8364.8,8580.8,8913.4,8829.8,8725.8,8910.2,9075.4,9136.7,9075.6,9259,9302.5,9454.2,9364.7,9420.9,9371.3,9474.4,9360.5,9402.1,9384,9465.6,9620.4,9671.7,9693.5,9724,9908.9,9887.7,9920.4,9769.6,10073,10111,10152,10052,10136,10179,10442,10541,10570,10641,10830,10839,10960,11065,11276,11174
6.24,9.9701,1.6,1211.3,429.59,95.866,0.84097,252.57,34,6,500,25387,20535,19049,18688,18610,18487,18466,18470,18525,18553,18406,18515,18355,18327,18592,18661,18522,18558,18381,18649,18569,18692,18580,18754,18721,18552,18534,18570,18464,18445,18438,18376,18471,18534,18347,18335,18392,18252,18034,17693,17303,17149,16988,16554,16258,15996,15540,15441,14595,14120,13076,12081,10582,8703.9,6752.9,4520.2,2433.4,1442.8,1709.1,2986.2,5006.2,6855.9,8711.1,10038,11277,12414,13433,14113,14572,15139,15351,15678,15565,15890,16002,16197,16079,16221,16408,16631,16658,16673,16757,16770,16908,17050,16839,17207,17252,17139,17339,17356,17162,17464,17323,17491,17489,17510,17657,17333,17687,17479,17536,17617,17685,17811,17787,17801,17926,17971,17915,18160,18209,18143,18084
6.41,9.9641,1.6,1156.1,431.44,89.549,0.71934,216.04,34,6,500,23093,18693,17640,17517,17235,17181,17034,17312,17178,17298,17220,17089,17104,17241,17286,17075,17068,17323,17138,17117,17158,17231,17145,17167,17097,17113,17128,17057,17125,17301,17161,17286,17252,17293,17119,16952,16964,16855,16805,16342,16197,15702,15608,15403,15133,14818,14534,14140,13486,12907,11998,10798,9392.3,7584.4,5229.7,3151.5,1874.1,1565.3,2459.4,4053.1,5978.1,7609.2,9190.6,10427,11487,12327,13047,13729,14007,14476,14675,14890,14967,14979,15180,15309,15345,15685,15706,15513,15728,15778,16009,15750,15875,15840,15936,15907,15985,16167,16064,16102,16202,16130,16324,16144,16172,16324,16223,16368,16244,16449,16326,16406,16404,16414,16536,16696,16572,16887,16629,16765,16641,16993,16747
6.56,9.9592,1.6,1124.4,446.11,84.559,0.53444,160.51,34,6,500,19548,16053,15278,14842,14684,14877,14687,14706,14830,14764,14787,14678,14512,14795,14736,14716,14823,14751,14788,14735,14672,14742,14705,14775,14638,14697,14653,14688,14842,14704,14777,14797,14801,14724,14632,14683,14664,14425,14314,13936,14013,13609,13445,13080,12970,12845,12386,12060,11482,10702,9778.5,8596.5,6723.1,5169.9,3256.7,1595,1335.4,2167.5,3355.2,5019.5,6792.9,8220.8,9237.1,10126,10915,11327,11798,12246,12585,12873,13087,13131,13206,13184,13250,13412,13431,13463,13487,13664,13807,13741,13707,13635,13868,13797,13777,13838,13920,13905,13843,13795,13846,13974,14000,13929,13938,13909,14096,13949,13914,14065,14075,13964,14179,14273,14295,14450,14342,14283,14119,14472,14445,14534,14483
6.71,9.9602,1.6,1165.7,396.7,105.06,0.37112,111.46,34,6,500,22996,18338,17093,16678,16603,16561,16530,16640,16496,16403,16649,16572,16508,16443,16509,16535,16637,16523,16595,16729,16577,16724,16544,16663,16584,16582,16624,16565,16543,16499,16683,16687,16520,16647,16468,16230,16372,16426,16209,15399,14864,14613,14332,14085,13649,13085,12529,12057,10990,9779.4,8595.6,6958.4,4894.2,3248.8,2074.1,1635.3,1970.9,3109.4,4838.6,6420.8,7719.3,9018.8,10367,11104,11893,12475,13114,13327,13754,14170,14365,14491,14554,14533,14623,14828,14911,14653,15012,15203,15063,15034,15126,15311,15319,15188,15095,15477,15454,15289,15386,15323,15484,15452,15481,15455,15435,15522,15460,15446,15572,15555,15688,15831,15847,16122,15957,15887,15929,16156,16063,16112,15986,16106,16363
6.87,9.9354,1.6,1189.6,371.44,111.89,0.49496,148.65,34,6,500,26265,20968,19438,19030,19062,18841,18860,18859,18811,18997,18944,18868,18841,18937,19051,18712,18855,18866,18829,19062,18727,18850,19001,18795,18850,18858,18948,18781,18813,18870,18858,18940,18906,18893,18774,18496,18612,18450,18418,17370,17004,16638,16374,16054,15634,15141,14519,13875,13039,11782,10467,8668.6,6644.3,4574.3,2830.7,1849.6,1751.4,2832.3,4066.8,5898,7781.1,9321.9,10638,11814,12770,13402,14229,14804,15276,15827,15979,16149,16212,16201,16423,16573,16573,16873,16727,16712,16830,17037,17057,16995,17048,17056,17249,17201,17247,17078,17321,17259,17402,17428,17321,17362,17390,17446,17636,17629,17574,17783,17736,17879,17902,17992,17979,17976,18156,18360,18492,18314,18464,18568,18414
7,9.8912,1.6,1151.2,381.79,107.81,0.4308,129.39,34,6,500,26466,21116,19815,19406,19189,19286,19098,19113,19293,19306,19270,19253,19179,19462,19233,19385,19151,19234,19156,19440,19303,19245,19176,19279,19242,19232,19042,19227,19215,19070,19050,19200,19187,19361,19317,19162,18831,19019,18757,17729,17425,16910,16688,16243,15812,15435,14761,13983,12848,11836,10226,8343.9,6156.7,4060.7,2403.2,1639.9,2018.6,3149.6,4962.1,6651.6,8378.6,9977.5,11336,12211,13192,13809,14669,15189,15718,16123,16298,16247,16529,16654,16718,16657,16880,16651,17106,16928,17152,17237,17029,17398,17135,17336,17269,17318,17328,17543,17537,17585,17453,17620,17731,17689,17789,17761,17612,17725,17779,17893,17901,17988,18173,18456,18463,18346,18312,18523,18491,18676,18591,18740,19015
7.14,9.988,1.6,1141.7,399.07,98.656,0.41487,124.6,34,6,500,24064,19221,17883,17706,17509,17428,17477,17527,17506,17445,17340,17559,17407,17457,17275,17506,17401,17485,17530,17430,17514,17348,17402,17291,17461,17389,17652,17448,17304,17480,17603,17498,17394,17501,17385,17349,17129,17123,17005,16139,15931,15615,15336,14998,14684,14109,13572,13029,12230,10857,9708.6,7937.8,5783.2,3753.3,2005.8,1509.3,1929.9,3076.2,4702.4,6429.6,7996.8,9515.6,10470,11527,12226,12889,13644,14062,14517,14487,15024,15016,15145,15250,15186,15359,15298,15249,15354,15464,15469,15623,15666,15621,15393,15769,15638,15807,15751,15845,15910,15842,15936,16126,16058,16010,16168,16112,16112,16254,16283,16581,16369,16403,16471,16714,16857,16791,16822,16931,17046,17088,17230,17141,17248
