pH,Conc(mM),ApproT1(sec),ExpT1(ms),ExpT2(ms),ExpB1(percent),ExpB0(ppm),ExpB0(Hz),Temp,SatPower(uT),SatTime(ms),-149.998,-148.998,-147.998,-146.998,-145.998,-144.998,-143.998,-142.998,-141.998,-140.998,-139.998,-138.998,-137.998,-136.998,-135.998,-134.998,-133.998,-12,-11,-10,-9,-6,-3,-2.75,-2.5,-2.25,-2,-1.8,-1.6,-1.4,-1.2,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6,6.1,6.2,6.3,6.4,6.5,6.6,6.8,7,7.2,7.4,7.6,7.8,8,9,10,11,12
6.22,24.943,3.4,4213.3,456.22,105.66,0.5571,167.32,40,0.5,1000,23732,12478,11129,10944,10955,10700,10703,10561,10309,10857,10478,10473,10337,10333,10497,10652,10206,10557,10555,10402,10459,10319,10519,10646,10613,10616,10410,10667,10632,10672,10344,10572,10328,10417,10350,10614,10789,10468,10463,8260.3,9772.1,10074,10448,10525,10514,10562,10338,10435,10509,10563,10503,10498,10438,10341,10549,10430,10266,10525,10240,10292,10416,10584,10423,10485,10355,10580,10495,10508,10357,10561,10618,10483,10646,10623,10764,10511,10480,10345,10473,10488,10543,10574,10449,10431,10552,10531,10470,10312,10615,10674,10503,10574,10453,10416,10588,10532,10234,10502
6.4,24.933,3.4,4267.4,472.97,105.28,0.5743,172.48,40,0.5,1000,25118,13678,11874,11605,11411,11642,11352,11201,11171,10999,11262,11285,11077,11131,11403,11167,11273,11394,11394,10807,11039,11017,11296,11143,11393,11214,10973,11074,11164,11189,11316,11343,11364,11222,11191,11462,11285,11096,11121,7186.7,10082,10561,10942,10859,11111,10935,11050,11358,11187,11204,11276,11162,11295,11192,11096,11221,11184,11199,11349,11239,11248,11207,11261,11254,11255,10914,11566,11253,11398,11287,11229,11092,11392,10935,11296,11192,10990,11083,11273,11340,11238,11226,11487,11199,11330,11264,11218,11283,11172,11299,11168,11391,11108,11275,11087,11163,11029,11290
6.52,24.908,3.4,4231.8,514.07,90.816,0.31068,93.31,40,0.5,1000,19939,11546,9840.1,9760.6,9432.8,9278,9588.4,9556.7,9481.3,9304.9,9373.8,9292.3,9449,9367.4,9327.1,9242.6,9332.2,9444.2,9340.6,9498.5,9602.3,9295.2,9329.5,9140.5,9537.8,9367.9,9442.2,9308.8,9546.9,9462.6,9548.5,9589.7,9413.5,9212.1,9413.7,9356.6,9301.5,9011,8378.7,9131.9,9210.8,9264.4,9208.6,9278.1,9496.1,9533.4,9541.4,9303.5,9289.4,9469.5,9453.5,9466.5,9470.9,9392.7,9302.1,9466.5,9521,9500.2,9453,9459.9,9637.1,9370.8,9167.6,9215.3,9183.2,9214.8,9278.4,9414.9,9244.2,9528.3,9526.7,9140.3,9451.4,9446.4,9463,9316.1,9397.3,9221,9247.7,9271.7,9533.4,9530.3,9364.7,9264.4,9321.9,9249.4,9388.7,9422.6,9243.5,9440,9384.6,9460.1,9454.9,9485.5,9325.6,9348.2,9342.6,9342.2
6.68,24.846,3.4,4198.8,409.31,112.26,0.20957,62.941,40,0.5,1000,23755,12342,10800,10521,10353,10165,10336,10277,10132,10215,10347,10270,10239,10243,10165,10209,9871.8,10192,10222,10489,9929.8,10293,10039,10307,10217,10369,10164,10102,10184,10154,10107,10250,10257,10190,10068,10151,10184,8190.6,9734.7,9474.3,9901.1,9940.1,10250,10129,10122,10048,9863,10187,10098,10051,9926.6,9925.4,10028,10208,10118,10141,9932.5,10225,10038,9826.1,10116,10249,10160,10246,10301,10022,10194,10290,10329,9940.8,10144,10065,10302,10247,10166,10214,10162,10142,10225,10057,9877.2,10071,10123,10104,10302,10101,10068,10079,9945.4,10063,10362,10375,10212,10133,10216,9987.5,10444,10118
6.85,24.755,3.4,4226.9,371.56,114.66,0.29256,87.867,40,0.5,1000,25684,13231,11667,11298,11234,11171,11083,11062,11075,11165,11160,10995,11156,11072,10964,11208,10875,11130,10989,10990,11046,11124,11066,11241,11135,11181,10860,11092,11390,10930,11092,11099,10922,11006,11106,11344,11041,10602,10710,10938,10944,10906,11203,10979,10815,10988,11049,11132,11010,11159,11183,10910,10871,11128,11185,11148,10993,11136,10989,10915,10997,11196,11054,11001,11015,10998,10964,10930,10998,11192,11042,10868,11331,11103,10954,11180,11030,11185,11132,10859,11172,11185,11109,10936,10879,10879,11076,11052,11229,10950,11078,11037,10889,11160,11191,11083,11049,11126
6.98,24.893,3.4,4214.7,375.17,112.24,0.24939,74.902,40,0.5,1000,25306,13320,11963,11371,11233,11169,11070,11016,11326,11022,11180,11078,11162,11067,11162,11150,11117,11133,11111,11092,11009,11191,11259,10860,11099,11018,11186,11063,10942,11009,10963,11152,10932,11068,11007,10933,10892,10211,10628,10965,11048,10995,10989,11017,10946,10868,10833,11049,11171,10839,11189,10776,11341,11104,10900,11037,10988,11225,10970,11139,11020,11166,11186,11176,11158,11034,11077,11179,11140,10978,11076,10951,11070,10987,11133,11146,11094,11241,11107,11208,10953,11039,10942,11124,11098,10985,11027,10994,10926,11032,11184,10957,11197,10920,10959,10977,10820,11124
7.12,24.918,3.4,4278.2,362.9,96.217,0.040761,12.242,40,0.5,1000,19834,11244,9688.8,9385.2,9260.5,9311,9367.2,9351.2,9233.3,9212.3,9256.4,9240.7,9122.9,9359.6,9167.1,9265,9143.4,9375,9164.5,9229.9,9191.5,9164.1,9201.6,9104.4,9216,9213.1,9215.7,9176.4,9050.5,9290.8,9077,9430.4,9033.1,9326.6,9113.9,9095.6,7656.4,8755.4,8916.8,9052.6,9164.7,9120.4,9072.4,8991.4,9035.9,9198.5,9022.8,9285.2,9148.4,9128.5,9313.1,9173,9271.1,9199.5,9094.8,9299.9,9267,9129.5,9256.3,9227.5,9205.8,9141.1,9105.9,9013.5,9116.5,9344.7,9257.4,9323.3,9122.7,9254.1,9085.6,9241.5,9144.8,9151.5,9239.2,8998.5,9279.3,8919,9324.8,9118.6,9160,9122.8,9297.8,9260.5,8928.9,9243.8,9256.8,9283.5,9221.8,9310.3,9493.2,9106.1,9130.3,9057.8,9228.3,9285.9,9335.8,9117.3
7.27,24.543,3.4,4207.5,290.29,112.89,0.1282,38.503,40,0.5,1000,22945,12130,10747,10358,10113,10050,10184,9936.6,9949.1,10015,9880.7,10105,9831.6,10084,10038,9961,9930.8,9871.5,9919.2,10106,10101,10027,9985.7,10051,10079,9952.1,10103,9994.2,9881.1,10009,10276,10124,9970.2,10004,9910.6,9946.3,9560.1,8670.8,9567.8,9802.5,9861,9878,9939.5,10023,9996.7,9990.3,10050,9756.7,9938,9733.1,9904,9706.6,10052,10038,9823.3,9965.4,9875.3,9962.6,10147,10031,10068,10191,9938.3,9860.9,10191,9893.9,10122,10049,10151,10018,10034,9985.2,9937.9,9938.9,10004,10109,9923.3,9989.6,9969.3,9953,9874.8,10112,10106,9736.4,9928,10037,9801.9,9729.4,9932,9998.8,9922,9882.7,10084,9872.6,10058,9938.5,10029,10092
6.25,24.943,1.4,1708.2,341.18,115.23,0.0037368,1.1223,40,0.5,1000,29667,19039,18265,18375,18117,18073,18166,18044,17698,18086,18036,18031,18106,17938,18189,17945,17903,18037,18033,17926,18053,18108,17960,17991,17872,17985,17779,18103,18105,18111,17987,18081,17950,18043,17853,17808,9710.5,16736,17678,17760,18049,17785,17818,17986,17827,18010,18014,17949,18077,18142,17999,18060,17972,18013,17920,18069,18012,18032,17842,17800,18130,17837,17992,18022,18011,18058,17908,18079,18271,17871,17938,17880,18204,18077,17861,17983,17851,17898,17996,18099,17880,18077,17632,18195,17967,17929,17970,18034,18040,18104,17951,17720,17973,18182,18066,17990,17947,18153
