pH,Conc(mM),ApproT1(sec),ExpT1(ms),ExpT2(ms),ExpB1(percent),ExpB0(ppm),ExpB0(Hz),Temp,SatPower(uT),SatTime(ms),-149.998,-148.998,-147.998,-146.998,-145.998,-12,-11,-10,-9,-6,-3,-2.75,-2.5,-2.25,-2,-1.8,-1.6,-1.4,-1.2,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6,6.1,6.2,6.3,6.4,6.5,6.6,6.8,7,7.2,7.4,7.6,7.8,8,9,10,11,12
6.22,24.943,3.4,3726.9,467.86,109.93,0.25605,76.902,34,4,4000,25752,20890,20671,20535,20675,20510,20245,20341,20342,20099,19423,19150,18959,18646,18229,17948,17425,16829,15856,14727,13193,11001,8235.6,4918.9,2123.1,791.43,1057,2193.9,4127.6,5808.7,8251.7,10243,12132,13153,13772,14778,15678,16394,17371,17843,17945,18159,18234,18287,18367,18467,18443,18295,18510,18566,18359,18307,18372,18229,18360,18510,18304,18580,18699,18545,18509,18468,18280,18307,18240,17911,18205,18127,18225,18465,18581,18973,19219,19396,19433,19591,19573,19840,19999,19876,19934,19904,20081,20186,20018,20058
6.4,24.933,3.4,3709.5,468.36,113.5,0.37125,111.5,34,4,4000,27648,22361,22209,22076,22228,21968,21814,21736,21808,21686,20884,20635,20386,20179,19725,19350,19005,18457,17649,16506,15237,13461,10682,7173,3755.6,1298.7,766.84,1527.1,3169.2,5290.2,7504.9,9595.1,11536,13153,14257,15065,16024,17045,17994,18396,18863,19212,19185,19360,19625,19494,19507,19564,19509,19418,19252,19265,19372,19407,19101,19198,19366,19548,19499,19484,19380,19588,19401,19356,18945,18934,18859,18495,18761,19038,19302,19626,20158,20152,20378,20760,20989,21122,21391,21494,21409,21384,21742,21772,21740,21649
6.52,24.908,3.4,3778.2,545.49,94.054,0.23802,71.488,34,4,4000,21840,18031,17797,17669,17622,17552,17561,17566,17619,17364,16964,16634,16498,16284,15975,15804,15409,14885,14216,13365,11773,10253,7582.8,4567.1,1924,758.4,1119,2419.8,4197.9,5908.9,7903.9,9760.9,10916,11752,12257,12852,13910,14710,15219,15475,15739,15818,15832,15846,15942,16000,15833,15761,15848,15687,15700,15525,15338,15321,15350,15328,15476,15704,15581,15648,15710,15559,15387,15423,15079,14918,14746,14867,15203,15402,15716,16148,16194,16597,16609,16860,17046,17129,17275,17388,17383,17469,17503,17523,17504,17613
6.68,24.846,3.4,3736.9,455.92,109.17,-0.025703,-7.7195,34,4,4000,24758,20113,19801,19994,19976,19603,19745,19398,19470,19329,18541,18243,17934,17580,16793,16382,15875,14842,13524,11605,9376.8,6498.8,3365.1,1374.9,671.53,1396.3,2619.6,4604.2,6480.4,8532.2,9951.9,11305,12122,12790,13719,14592,15480,16034,16486,16743,16868,17095,16902,16572,16542,16617,16523,16392,16257,16075,15863,15908,15971,16011,16278,16245,16375,16304,16226,16137,15902,15941,15626,15729,15645,15912,16334,16682,17216,17238,17720,17851,18208,18414,18509,18793,18919,19085,19068,19205,19276,19241,19213,19341,19322,19668
6.85,24.755,3.4,3765,400.72,117.38,0.14694,44.131,34,4,4000,27883,22627,22363,22212,22372,22037,21813,21718,21802,21662,20787,20298,19993,19870,19225,18696,18158,17273,16032,14342,11999,9279.8,5911.7,2915.2,1043.9,682.03,1385.4,2837.7,4533.5,6498.5,8506.3,10256,11782,12700,13629,14632,15543,16422,16968,17522,17612,17744,17756,17666,17619,17458,17362,17199,16858,16543,16436,15886,16087,16133,16378,16617,16630,16867,17180,16975,17282,17180,17025,17024,17098,17200,17265,17544,17914,18030,18532,18982,19300,19478,20063,20168,20750,20879,21174,21157,21331,21462,21723,21627,21822,21830
6.98,24.893,3.4,3744.1,401.51,115.05,0.20896,62.76,34,4,4000,27558,22178,21923,21882,22103,21592,21608,21543,21544,21469,20447,20126,19786,19558,19148,18621,18046,17303,16192,14924,12682,9866.4,6915.4,3840,1614.4,727.54,1248.5,2420.7,4129.3,6147.2,8048.8,9870.5,11237,12458,13188,14328,15189,15996,16528,17194,17390,17533,17407,17487,17485,17297,17246,17110,16721,16442,16170,15964,15862,15649,15685,16165,16429,16611,16912,16751,16873,16794,16968,17128,16759,16755,16853,17177,17608,17871,18064,18516,18839,19220,19450,20035,20306,20418,20721,20874,20950,21036,21379,21304,21434,21590
7.12,24.918,3.4,3785.5,399.98,95.368,0.085591,25.706,34,4,4000,20948,17333,17221,17227,17048,16673,16837,16878,16830,16700,15940,15800,15596,15236,14897,14477,14029,13329,12291,10967,9164,6724.3,4172.2,1738.3,833.14,690.02,1528.2,2721.5,4179.3,5829.4,7356.9,8568,9748.7,10546,11209,11945,12349,12646,13199,13276,13405,13252,13354,13250,13061,12774,12585,12463,12250,11910,11770,11435,11563,11718,12076,12418,12580,12874,13198,13400,13357,13566,13723,13884,13858,14028,14221,14290,14408,14618,14852,15110,15208,15422,15467,15584,15909,16058,16274,16347,16473,16432,16644,16769,16790,16837
7.27,24.543,3.4,3710.7,319.02,108.23,-0.071341,-21.426,34,4,4000,24091,19864,19339,19286,19294,19157,19123,19133,18954,18908,17540,16988,16792,16123,15424,14700,13524,12155,10432,8313.5,5983.2,3704.1,1781.1,1007.6,921.46,1013.8,2340.6,3549.9,5146.5,6510.7,7774.7,9066.8,10227,10960,11625,12236,12550,12688,12949,12977,13055,13038,12853,12806,12349,12279,11943,11999,11734,11695,11653,11689,12034,12452,12963,13446,13761,14346,14635,14883,15189,15633,15871,15929,16260,16390,16445,16625,16860,16886,17006,17067,17198,17393,17485,17723,18116,17897,18335,18387,18497,18434,18603,18907,18881,19044
6.25,24.943,1.4,1500.9,367.28,113.52,-0.13106,-39.361,34,4,4000,28672,27222,27031,27238,27236,27002,26780,26792,26890,26657,25402,24991,24547,24114,23454,22625,21787,20600,18574,15992,12426,8109.6,3611.5,1351.3,1737.6,3806.8,7105.5,10151,13068,15628,17782,19315,20191,21189,22166,22962,23505,24085,24367,24535,24806,24891,24847,25040,24832,24944,25010,25010,24809,24946,25015,25100,25034,25175,25125,25279,25227,25069,25233,25050,24822,24910,24746,24985,24973,25275,25541,25678,25940,25890,25996,26149,26200,26161,26244,26430,26439,26506,26449,26565,26466,26662,26646,26719,26695,26885
