pH,Conc(mM),ApproT1(sec),ExpT1(ms),ExpT2(ms),ExpB1(percent),ExpB0(ppm),ExpB0(Hz),Temp,SatPower(uT),SatTime(ms),-149.998,-148.998,-147.998,-12,-11,-10,-9,-6,-3,-2.75,-2.5,-2.25,-2,-1.8,-1.6,-1.4,-1.2,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6,6.1,6.2,6.3,6.4,6.5,6.6,6.8,7,7.2,7.4,7.6,7.8,8,9,10,11,12
6.22,24.943,3.4,3977.5,457.68,100.53,0.4783,143.65,43,4,6000,26796,23274,23021,22628,22596,22375,22586,22268,21840,21705,21141,21182,20865,20542,20199,19779,19294,18347,17380,15994,14139,11344,8157.1,4442.2,1880.3,884.53,929.67,2276.2,3780.8,6149.6,8335.8,10328,12243,13268,13962,15215,16416,17595,18491,19115,19408,19559,19588,19723,19898,19965,19932,19871,19995,19830,19970,19746,19666,19448,19158,19466,19470,19465,19315,19755,19807,19996,19817,19757,19227,19133,18819,18552,18473,18406,18796,19279,19759,20696,21054,21576,21859,21923,22383,22289,22366,22497,22473,22590
6.4,24.933,3.4,4135.9,470.01,99.611,0.52685,158.23,43,4,6000,28074,24523,24317,24099,23881,23962,23969,23586,23053,22727,22640,22551,22349,22010,21392,21273,20742,19689,18655,17429,15372,12854,9393.8,5607.3,2422.2,942.39,769.48,2195.6,4031.4,5848.5,8324.6,10469,12715,13808,14456,15674,17158,18409,19396,19901,20233,20397,20584,21062,20858,20844,20693,20804,20938,20850,20675,20567,20007,20007,19713,19560,19753,19732,20127,20168,20175,20355,19943,20012,19956,19642,19068,18824,18520,18731,19212,19570,20157,21311,22085,22597,23031,23189,23411,23733,23784,23874,24063,23881
6.52,24.908,3.4,3984.1,503.57,87.377,0.30493,91.581,43,4,6000,22227,19549,19447,19416,19213,19566,19158,19185,18642,18484,18422,17993,17747,17461,17272,17005,16310,15415,14234,12732,10582,7962.7,4566.4,1950.9,813.1,947.95,2178.3,3634.5,5294,7380.9,9194.3,10599,11524,12163,13009,14222,15018,15735,16480,16578,16522,16757,16789,16740,16739,16810,16810,16607,16618,16271,16162,15610,15474,15386,15270,15489,15809,15906,16273,16347,16169,16172,15935,15665,15347,14957,15067,15229,15551,15808,16429,16769,17228,17815,18252,18520,18908,18811,18907,19047,19121,19237,19411,19375
6.68,24.846,3.4,3896.8,405.81,106.72,0.17508,52.583,43,4,6000,26850,23305,22998,22584,22662,22768,22676,22518,21480,21149,20777,20497,20013,19395,19007,18252,17214,15749,13821,11464,8048.3,4750.1,2337,983.78,982.32,1622.7,2833.5,4600.9,6779.2,8553.9,10310,11508,12555,13320,14682,15690,16854,17343,17849,17947,18060,18097,18135,17935,17955,17677,17480,17137,16770,16372,16159,15928,15931,16143,16415,16651,16950,17299,17201,17260,16951,16897,16714,16594,16787,16896,16855,17289,17995,18342,18789,19236,19792,20352,20859,21136,21661,21810,22123,22041,22456,22550,22653,22593
6.85,24.755,3.4,3971.6,372.83,109.34,0.28166,84.592,43,4,6000,29058,25242,25013,24677,24345,24302,24346,23993,23318,22784,22657,22151,21823,21316,20579,19624,18774,17203,15315,12690,9765.8,6272.7,3165.3,1196.6,813.12,1115.1,1999.9,3510.6,5336.7,7162.9,9237.4,10787,12305,13317,14548,15575,16348,16980,17536,17849,17998,17992,18241,17875,17672,17450,17264,16765,16666,16152,15460,15396,14871,15164,15168,15755,16279,16758,16863,17360,17591,17645,17870,17799,18390,18279,18474,18816,18941,19391,19665,20229,20536,21388,22003,22539,22798,23182,23630,23438,24131,24232,24217,24505
6.98,24.893,3.4,4057.7,370.64,107.31,0.21343,64.1,43,4,6000,28705,25051,24756,24365,24194,24369,24400,23890,22876,22611,22279,22073,21660,21110,20314,19650,18197,16846,14819,12163,9223.5,5445.6,2668.3,931.93,836.5,1079.3,2463.1,4081.6,5631.7,7627.3,9365.1,11021,12480,13584,14674,15554,16477,17258,17388,17550,17539,17663,17578,17344,17266,16988,16801,16612,15867,15531,15069,14850,14776,14668,15007,15370,16012,16604,17039,17231,17371,17542,17927,17964,18104,18463,18304,18698,19098,19432,19992,19892,20396,21292,21545,22290,22600,23021,23234,23310,23604,24241,24125,24493
7.12,24.918,3.4,4013.5,354.26,91.705,0.0315,9.4606,43,4,6000,21766,19371,19284,19102,19110,19252,18890,18830,18069,17749,17646,16900,16545,16236,15314,14606,13401,11800,9541.6,6977.2,4689.6,2101.4,1002.7,842.89,1001.2,1917.2,3319.4,4658.3,6272.7,7585.4,8965.2,10071,11114,11742,12486,12714,13085,13446,13583,13692,13323,13330,13056,12866,12670,12406,12074,11579,11347,11029,11049,11048,11425,11837,12286,12701,13450,13780,14093,14420,14711,14914,15171,15292,15663,15604,16007,16348,16448,16653,16690,17001,16935,17435,17600,18011,17857,18225,18258,18626,18781,19072,19114,19082
7.27,24.543,3.4,3853.9,290.34,107.79,0.0794,23.847,43,4,6000,26002,22722,22419,22122,22130,22097,22142,21677,20320,19957,19326,18687,17824,17053,16091,14747,12993,11220,8763.9,6189.1,4048,2044.3,1031.5,837.3,1054,1668.5,2897.9,4119.9,5768.6,7065.4,8536.6,9731.5,10581,11564,12144,12604,12908,13306,13343,13251,13286,13117,13193,13185,12989,12856,12655,12360,12090,12179,12133,12487,12439,12708,13464,14026,14423,15083,15401,16006,16424,16916,17187,17763,17917,18073,18642,18615,18788,19224,19212,19448,19556,20074,20246,20327,20555,20469,21023,20994,21606,21850,21990,22307
6.25,24.943,1.4,1678.1,347.44,111.5,-0.010821,-3.2501,43,4,6000,30062,28992,29127,28613,28404,28541,28604,28125,27214,26918,26671,26074,25581,25040,24234,23041,21829,19619,17018,13191,8490.3,4295.7,1362.9,1251.4,3178.1,6264.6,9291.1,12534,15099,17234,18907,20250,21350,22551,23722,24527,25214,25623,25754,25889,26109,25946,25951,25855,26104,26127,25750,25765,25718,25771,25860,25825,25880,26110,26177,26168,26233,26228,26009,25884,25471,25398,25538,25435,25435,25871,26145,26500,26957,27044,27331,27649,27831,27849,28123,28093,28262,28268,28320,28409,28512,28694,28778,28817
6.43,24.938,1.4,1711.2,383.09,102.18,0.03178,9.5448,43,4,6000,26690,25892,26027,25757,25777,25540,25481,25428,24453,24430,24187,23630,23356,22885,22465,21709,20850,19215,17221,14531,10796,6417,2590,970.07,1981.8,4581.8,7539.1,10384,13024,15452,17020,17996,18913,19720,20828,21936,22386,22885,23304,23213,23392,23472,23348,23529,23402,23212,23159,23176,23030,22873,22729,22641,22754,23029,23175,23284,23288,23495,23386,23083,22856,22753,22491,22482,22596,22733,22893,23242,23633,23861,24280,24657,24621,24909,25035,25351,25280,25383,25390,25316,25732,25616,25822,25922
6.54,24.915,1.4,1647.9,401.98,87.178,-0.044065,-13.234,43,4,6000,21481,20677,20726,20714,20651,20584,20664,20385,19953,19506,19453,19195,18911,18709,18160,17541,16889,15565,14075,11495,7812.5,4194.6,1431.8,1257,2981.2,5325.4,7602.3,9908.7,11941,13654,14777,15037,15806,16770,17872,18131,18481,18611,18899,18937,19091,18943,19019,18970,18827,18859,18708,18553,18430,18078,18321,18220,18348,18607,18712,18846,18782,18727,18500,18507,18392,18119,17938,17939,18002,18191,18570,19000,19231,19294,19584,19890,20002,20217,20360,20329,20227,20598,20267,20546,20561,20621,20641,20729
6.68,24.831,1.4,1689.7,339.27,105.06,0.070897,21.293,43,4,6000,26204,25565,25609,25123,25168,25206,25103,24874,23864,23712,23332,23032,22543,22273,21711,20683,19524,18042,15847,13202,9486.3,5427.6,2274,1099.1,1776.4,3614.4,6230.6,8818.7,11337,13291,15054,16302,17283,18081,19086,20005,20511,21257,21347,21551,21496,21469,21397,21215,21295,20825,20541,20571,20279,20045,19682,19803,19972,20171,20426,20813,20928,21146,21311,21050,21172,20897,21186,21177,21257,21659,21824,21833,22178,22431,22982,23209,23354,24016,24222,24293,24474,24498,24888,24938,25068,25183,25255,25237
6.82,24.735,1.4,1694.4,309.04,111.04,0.0014474,0.4347,43,4,6000,29066,28074,28175,27716,27604,27489,27735,27263,26123,25784,25446,25257,24404,23794,22904,22068,20383,18489,15633,12123,8006.8,3911.2,1602.1,1276.6,2213.7,4511.9,7206.5,9901.1,12264,14372,16196,17530,19014,19911,20638,21303,21749,22412,22739,22469,22665,22469,22367,22261,21951,21716,21374,21123,20778,20648,20524,20684,20760,21304,21765,22018,22291,22635,22856,22807,22892,22977,23209,23434,23542,23877,24018,24395,24686,24728,25109,25537,25589,26031,26302,26679,26668,26988,27065,27198,27452,27557,27742,27691
6.99,24.772,1.4,1576.8,313.84,85.051,-0.044488,-13.361,43,4,6000,21443,20829,20931,20653,20651,20503,20445,20247,19414,19364,18977,18929,18391,17989,17568,16600,15814,14247,12199,9551,6209.8,2967.1,1150.6,1216.8,2267.5,4430.2,6629.4,8571.6,10604,12233,13496,14385,15120,15652,16193,16752,16634,17035,17230,16934,16926,16779,16781,16402,16403,16349,15903,15499,15440,15109,14986,15443,15573,16036,16466,17056,17183,17404,17771,17906,18036,18304,18175,18475,18467,18538,18839,18926,19061,19215,19329,19266,19283,19624,19746,19788,19990,20005,20308,20120,20456,20391,20558,20598
